sample,DF1,DF2,TDF2,CASCADE
897,0.2094726562,0.0092773438,0.2094726562,0.0002441406
898,0.2287597656,0.0090332031,0.2287597656,0.0002441406
899,0.2446289062,0.0092773438,0.2446289062,0.0000000000
900,0.2561035156,0.0092773438,0.2561035156,0.0002441406
901,0.2624511719,0.0090332031,0.2624511719,0.0002441406
902,0.2634277344,0.0092773438,0.2634277344,0.0000000000
903,0.2590332031,0.0090332031,0.2590332031,0.0002441406
904,0.2495117188,0.0090332031,0.2495117188,0.0002441406
905,0.2358398438,0.0092773438,0.2358398438,0.0002441406
906,0.2194824219,0.0090332031,0.2194824219,0.0002441406
907,0.2019042969,0.0092773438,0.2019042969,0.0002441406
908,0.1848144531,0.0092773438,0.1848144531,0.0002441406
909,0.1699218750,0.0090332031,0.1699218750,0.0000000000
910,0.1586914062,0.0092773438,0.1586914062,0.0002441406
911,0.1520996094,0.0090332031,0.1520996094,0.0002441406
912,0.1506347656,0.0090332031,0.1506347656,0.0000000000
913,0.1542968750,0.0092773438,0.1542968750,0.0002441406
914,0.1628417969,0.0090332031,0.1628417969,0.0002441406
915,0.1755371094,0.0092773438,0.1755371094,0.0002441406
916,0.1911621094,0.0092773438,0.1911621094,0.0002441406
917,0.2084960938,0.0090332031,0.2084960938,0.0002441406
918,0.2263183594,0.0092773438,0.2263183594,0.0002441406
919,0.2434082031,0.0090332031,0.2434082031,0.0002441406
920,0.2585449219,0.0090332031,0.2585449219,0.0002441406
921,0.2705078125,0.0092773438,0.2705078125,0.0000000000
922,0.2783203125,0.0090332031,0.2783203125,0.0002441406
923,0.2812500000,0.0092773438,0.2812500000,0.0002441406
924,0.2785644531,0.0092773438,0.2785644531,0.0000000000
925,0.2700195312,0.0090332031,0.2700195312,0.0002441406
926,0.2556152344,0.0092773438,0.2556152344,0.0002441406
927,0.2358398438,0.0090332031,0.2358398438,0.0002441406
928,0.2119140625,0.0090332031,0.2119140625,0.0002441406
929,0.1853027344,0.0092773438,0.1853027344,0.0002441406
930,0.1579589844,0.0090332031,0.1579589844,0.0002441406
931,0.1320800781,0.0092773438,0.1320800781,0.0000000000
932,0.1098632812,0.0092773438,0.1098632812,0.0002441406
933,0.0930175781,0.0090332031,0.0930175781,0.0002441406
934,0.0827636719,0.0092773438,0.0827636719,0.0000000000
935,0.0798339844,0.0090332031,0.0798339844,0.0002441406
936,0.0844726562,0.0090332031,0.0844726562,0.0002441406
937,0.0964355469,0.0092773438,0.0964355469,0.0002441406
938,0.1149902344,0.0090332031,0.1149902344,0.0002441406
939,0.1389160156,0.0092773438,0.1389160156,0.0002441406
940,0.1667480469,0.0092773438,0.1667480469,0.0002441406
941,0.1967773438,0.0090332031,0.1967773438,0.0002441406
942,0.2272949219,0.0092773438,0.2272949219,0.0002441406
943,0.2563476562,0.0090332031,0.2563476562,0.0000000000
944,0.2819824219,0.0090332031,0.2819824219,0.0002441406
945,0.3022460938,0.0092773438,0.3022460938,0.0002441406
946,0.3156738281,0.0090332031,0.3156738281,0.0000000000
947,0.3210449219,0.0092773438,0.3210449219,0.0002441406
948,0.3178710938,0.0092773438,0.3178710938,0.0002441406
949,0.3061523438,0.0090332031,0.3061523438,0.0002441406
950,0.2866210938,0.0092773438,0.2866210938,0.0002441406
951,0.2604980469,0.0090332031,0.2604980469,0.0002441406
952,0.2297363281,0.0090332031,0.2297363281,0.0002441406
953,0.1967773438,0.0092773438,0.1967773438,0.0000000000
954,0.1643066406,0.0090332031,0.1643066406,0.0002441406
955,0.1347656250,0.0092773438,0.1347656250,0.0002441406
956,0.1103515625,0.0092773438,0.1103515625,0.0000000000
957,0.0927734375,0.0090332031,0.0927734375,0.0002441406
958,0.0830078125,0.0092773438,0.0830078125,0.0002441406
959,0.0815429688,0.0090332031,0.0815429688,0.0002441406
960,0.0883789062,0.0090332031,0.0883789062,0.0002441406
961,0.1027832031,0.0092773438,0.1027832031,0.0002441406
962,0.1235351562,0.0090332031,0.1235351562,0.0002441406
963,0.1489257812,0.0092773438,0.1489257812,0.0002441406
964,0.1772460938,0.0092773438,0.1772460938,0.0002441406
965,0.2065429688,0.0090332031,0.2065429688,0.0000000000
966,0.2346191406,0.0092773438,0.2346191406,0.0002441406
967,0.2592773438,0.0090332031,0.2592773438,0.0002441406
968,0.2785644531,0.0090332031,0.2785644531,0.0000000000
969,0.2910156250,0.0092773438,0.2910156250,0.0002441406
970,0.2958984375,0.0090332031,0.2958984375,0.0002441406
971,0.2929687500,0.0092773438,0.2929687500,0.0002441406
972,0.2824707031,0.0092773438,0.2824707031,0.0002441406
973,0.2651367188,0.0090332031,0.2651367188,0.0002441406
974,0.2424316406,0.0092773438,0.2424316406,0.0002441406
975,0.2160644531,0.0090332031,0.2160644531,0.0000000000
976,0.1879882812,0.0090332031,0.1879882812,0.0002441406
977,0.1601562500,0.0092773438,0.1601562500,0.0002441406
978,0.1342773438,0.0090332031,0.1342773438,0.0000000000
979,0.1120605469,0.0092773438,0.1120605469,0.0002441406
980,0.0952148438,0.0092773438,0.0952148438,0.0002441406
981,0.0852050781,0.0090332031,0.0852050781,0.0002441406
982,0.0827636719,0.0092773438,0.0827636719,0.0002441406
983,0.0878906250,0.0090332031,0.0878906250,0.0002441406
984,0.1000976562,0.0090332031,0.1000976562,0.0002441406
985,0.1181640625,0.0092773438,0.1181640625,0.0002441406
986,0.1406250000,0.0090332031,0.1406250000,0.0002441406
987,0.1657714844,0.0092773438,0.1657714844,0.0000000000
988,0.1918945312,0.0092773438,0.1918945312,0.0002441406
989,0.2170410156,0.0090332031,0.2170410156,0.0002441406
990,0.2392578125,0.0092773438,0.2392578125,0.0000000000
991,0.2565917969,0.0090332031,0.2565917969,0.0002441406
992,0.2678222656,0.0090332031,0.2678222656,0.0002441406
993,0.2722167969,0.0092773438,0.2722167969,0.0002441406
994,0.2697753906,0.0090332031,0.2697753906,0.0002441406
995,0.2609863281,0.0092773438,0.2609863281,0.0002441406
996,0.2465820312,0.0092773438,0.2465820312,0.0002441406
997,0.2277832031,0.0090332031,0.2277832031,0.0000000000
998,0.2060546875,0.0092773438,0.2060546875,0.0002441406
999,0.1831054688,0.0090332031,0.1831054688,0.0002441406
1000,0.1608886719,0.0090332031,0.1608886719,0.0000000000
1001,0.1411132812,0.0092773438,0.1411132812,0.0002441406
1002,0.1254882812,0.0090332031,0.1254882812,0.0002441406
1003,0.1152343750,0.0092773438,0.1152343750,0.0002441406
1004,0.1113281250,0.0092773438,0.1113281250,0.0002441406
1005,0.1142578125,0.0090332031,0.1142578125,0.0002441406
1006,0.1240234375,0.0092773438,0.1240234375,0.0002441406
1007,0.1398925781,0.0090332031,0.1398925781,0.0002441406
1008,0.1604003906,0.0090332031,0.1604003906,0.0002441406
1009,0.1838378906,0.0092773438,0.1838378906,0.0000000000
1010,0.2082519531,0.0090332031,0.2082519531,0.0002441406
1011,0.2316894531,0.0092773438,0.2316894531,0.0002441406
1012,0.2521972656,0.0092773438,0.2521972656,0.0000000000
1013,0.2680664062,0.0090332031,0.2680664062,0.0002441406
1014,0.2780761719,0.0092773438,0.2780761719,0.0002441406
1015,0.2812500000,0.0090332031,0.2812500000,0.0002441406
1016,0.2773437500,0.0090332031,0.2773437500,0.0002441406
1017,0.2666015625,0.0092773438,0.2666015625,0.0002441406
1018,0.2497558594,0.0090332031,0.2497558594,0.0002441406
1019,0.2280273438,0.0092773438,0.2280273438,0.0000000000
1020,0.2031250000,0.0092773438,0.2031250000,0.0002441406
1021,0.1770019531,0.0090332031,0.1770019531,0.0002441406
1022,0.1518554688,0.0092773438,0.1518554688,0.0000000000
1023,0.1298828125,0.0090332031,0.1298828125,0.0002441406
1024,0.1130371094,0.0090332031,0.1130371094,0.0002441406
1025,0.1030273438,0.0092773438,0.1030273438,0.0002441406
1026,0.1008300781,0.0090332031,0.1008300781,0.0002441406
1027,0.1066894531,0.0092773438,0.1066894531,0.0002441406
1028,0.1203613281,0.0092773438,0.1203613281,0.0002441406
1029,0.1408691406,0.0090332031,0.1408691406,0.0002441406
1030,0.1665039062,0.0092773438,0.1665039062,0.0002441406
1031,0.1950683594,0.0090332031,0.1950683594,0.0000000000
1032,0.2241210938,0.0090332031,0.2241210938,0.0002441406
1033,0.2512207031,0.0092773438,0.2512207031,0.0002441406
1034,0.2741699219,0.0090332031,0.2741699219,0.0000000000
1035,0.2915039062,0.0092773438,0.2915039062,0.0002441406
1036,0.3022460938,0.0092773438,0.3022460938,0.0002441406
1037,0.3059082031,0.0090332031,0.3059082031,0.0002441406
1038,0.3024902344,0.0092773438,0.3024902344,0.0002441406
1039,0.2927246094,0.0090332031,0.2927246094,0.0002441406
1040,0.2775878906,0.0090332031,0.2775878906,0.0002441406
1041,0.2583007812,0.0092773438,0.2583007812,0.0000000000
1042,0.2360839844,0.0090332031,0.2360839844,0.0002441406
1043,0.2121582031,0.0092773438,0.2121582031,0.0002441406
1044,0.1879882812,0.0092773438,0.1879882812,0.0000000000
1045,0.1650390625,0.0090332031,0.1650390625,0.0002441406
1046,0.1445312500,0.0092773438,0.1445312500,0.0002441406
1047,0.1274414062,0.0090332031,0.1274414062,0.0002441406
1048,0.1147460938,0.0090332031,0.1147460938,0.0002441406
1049,0.1069335938,0.0092773438,0.1069335938,0.0002441406
1050,0.1042480469,0.0090332031,0.1042480469,0.0002441406
1051,0.1064453125,0.0092773438,0.1064453125,0.0002441406
1052,0.1127929688,0.0092773438,0.1127929688,0.0002441406
1053,0.1225585938,0.0090332031,0.1225585938,0.0000000000
1054,0.1347656250,0.0092773438,0.1347656250,0.0002441406
1055,0.1484375000,0.0090332031,0.1484375000,0.0002441406
1056,0.1625976562,0.0090332031,0.1625976562,0.0000000000
1057,0.1762695312,0.0092773438,0.1762695312,0.0002441406
1058,0.1887207031,0.0090332031,0.1887207031,0.0002441406
1059,0.1992187500,0.0092773438,0.1992187500,0.0002441406
1060,0.2075195312,0.0092773438,0.2075195312,0.0002441406
1061,0.2133789062,0.0090332031,0.2133789062,0.0002441406
1062,0.2167968750,0.0092773438,0.2167968750,0.0002441406
1063,0.2180175781,0.0090332031,0.2180175781,0.0000000000
1064,0.2170410156,0.0090332031,0.2170410156,0.0002441406
1065,0.2138671875,0.0092773438,0.2138671875,0.0002441406
1066,0.2087402344,0.0090332031,0.2087402344,0.0000000000
1067,0.2019042969,0.0092773438,0.2019042969,0.0002441406
1068,0.1938476562,0.0092773438,0.1938476562,0.0002441406
1069,0.1853027344,0.0090332031,0.1853027344,0.0002441406
1070,0.1770019531,0.0092773438,0.1770019531,0.0002441406
1071,0.1699218750,0.0090332031,0.1699218750,0.0002441406
1072,0.1650390625,0.0090332031,0.1650390625,0.0002441406
1073,0.1628417969,0.0092773438,0.1628417969,0.0002441406
1074,0.1635742188,0.0090332031,0.1635742188,0.0002441406
1075,0.1669921875,0.0092773438,0.1669921875,0.0000000000
1076,0.1728515625,0.0092773438,0.1728515625,0.0002441406
1077,0.1806640625,0.0090332031,0.1806640625,0.0002441406
1078,0.1899414062,0.0092773438,0.1899414062,0.0000000000
1079,0.1999511719,0.0090332031,0.1999511719,0.0002441406
1080,0.2099609375,0.0090332031,0.2099609375,0.0002441406
1081,0.2192382812,0.0092773438,0.2192382812,0.0002441406
1082,0.2270507812,0.0090332031,0.2270507812,0.0002441406
1083,0.2329101562,0.0092773438,0.2329101562,0.0002441406
1084,0.2363281250,0.0092773438,0.2363281250,0.0002441406
1085,0.2368164062,0.0090332031,0.2368164062,0.0000000000
1086,0.2341308594,0.0092773438,0.2341308594,0.0002441406
1087,0.2282714844,0.0090332031,0.2282714844,0.0002441406
1088,0.2197265625,0.0090332031,0.2197265625,0.0000000000
1089,0.2094726562,0.0092773438,0.2094726562,0.0002441406
1090,0.1982421875,0.0090332031,0.1982421875,0.0002441406
1091,0.1867675781,0.0092773438,0.1867675781,0.0002441406
1092,0.1757812500,0.0092773438,0.1757812500,0.0002441406
1093,0.1660156250,0.0090332031,0.1660156250,0.0002441406
1094,0.1579589844,0.0092773438,0.1579589844,0.0002441406
1095,0.1518554688,0.0090332031,0.1518554688,0.0002441406
1096,0.1479492188,0.0090332031,0.1479492188,0.0002441406
1097,0.1464843750,0.0092773438,0.1464843750,0.0000000000
1098,0.1477050781,0.0090332031,0.1477050781,0.0002441406
1099,0.1513671875,0.0092773438,0.1513671875,0.0002441406
1100,0.1572265625,0.0092773438,0.1572265625,0.0000000000
1101,0.1650390625,0.0090332031,0.1650390625,0.0002441406
1102,0.1743164062,0.0092773438,0.1743164062,0.0002441406
1103,0.1845703125,0.0090332031,0.1845703125,0.0002441406
1104,0.1950683594,0.0090332031,0.1950683594,0.0002441406
1105,0.2050781250,0.0092773438,0.2050781250,0.0002441406
1106,0.2138671875,0.0090332031,0.2138671875,0.0002441406
1107,0.2209472656,0.0092773438,0.2209472656,0.0000000000
1108,0.2258300781,0.0092773438,0.2258300781,0.0002441406
1109,0.2282714844,0.0090332031,0.2282714844,0.0002441406
1110,0.2282714844,0.0092773438,0.2282714844,0.0000000000
1111,0.2260742188,0.0090332031,0.2260742188,0.0002441406
1112,0.2221679688,0.0090332031,0.2221679688,0.0002441406
1113,0.2170410156,0.0092773438,0.2170410156,0.0002441406
1114,0.2111816406,0.0090332031,0.2111816406,0.0002441406
1115,0.2048339844,0.0092773438,0.2048339844,0.0002441406
1116,0.1982421875,0.0092773438,0.1982421875,0.0002441406
1117,0.1918945312,0.0090332031,0.1918945312,0.0002441406
1118,0.1862792969,0.0092773438,0.1862792969,0.0002441406
1119,0.1818847656,0.0090332031,0.1818847656,0.0000000000
1120,0.1787109375,0.0090332031,0.1787109375,0.0002441406
1121,0.1767578125,0.0092773438,0.1767578125,0.0002441406
1122,0.1757812500,0.0090332031,0.1757812500,0.0000000000
1123,0.1755371094,0.0092773438,0.1755371094,0.0002441406
1124,0.1757812500,0.0092773438,0.1757812500,0.0002441406
1125,0.1762695312,0.0090332031,0.1762695312,0.0002441406
1126,0.1767578125,0.0092773438,0.1767578125,0.0002441406
1127,0.1770019531,0.0090332031,0.1770019531,0.0002441406
1128,0.1770019531,0.0090332031,0.1770019531,0.0002441406
1129,0.1767578125,0.0092773438,0.1767578125,0.0000000000
1130,0.1765136719,0.0090332031,0.1765136719,0.0002441406
1131,0.1765136719,0.0092773438,0.1765136719,0.0002441406
1132,0.1767578125,0.0092773438,0.1767578125,0.0000000000
1133,0.1772460938,0.0090332031,0.1772460938,0.0002441406
1134,0.1779785156,0.0092773438,0.1779785156,0.0002441406
1135,0.1789550781,0.0090332031,0.1789550781,0.0002441406
1136,0.1801757812,0.0090332031,0.1801757812,0.0002441406
1137,0.1816406250,0.0092773438,0.1816406250,0.0002441406
1138,0.1833496094,0.0090332031,0.1833496094,0.0002441406
1139,0.1850585938,0.0092773438,0.1850585938,0.0002441406
1140,0.1865234375,0.0092773438,0.1865234375,0.0002441406
1141,0.1875000000,0.0090332031,0.1875000000,0.0000000000
1142,0.1879882812,0.0092773438,0.1879882812,0.0002441406
1143,0.1877441406,0.0090332031,0.1877441406,0.0002441406
1144,0.1865234375,0.0090332031,0.1865234375,0.0000000000
1145,0.1840820312,0.0092773438,0.1840820312,0.0002441406
1146,0.1806640625,0.0090332031,0.1806640625,0.0002441406
1147,0.1765136719,0.0092773438,0.1765136719,0.0002441406
1148,0.1718750000,0.0092773438,0.1718750000,0.0002441406
1149,0.1672363281,0.0090332031,0.1672363281,0.0002441406
1150,0.1630859375,0.0092773438,0.1630859375,0.0002441406
1151,0.1599121094,0.0090332031,0.1599121094,0.0000000000
1152,0.1582031250,0.0090332031,0.1582031250,0.0002441406
1153,0.1582031250,0.0092773438,0.1582031250,0.0002441406
1154,0.1599121094,0.0090332031,0.1599121094,0.0000000000
1155,0.1630859375,0.0092773438,0.1630859375,0.0002441406
1156,0.1674804688,0.0092773438,0.1674804688,0.0002441406
1157,0.1728515625,0.0090332031,0.1728515625,0.0002441406
1158,0.1787109375,0.0092773438,0.1787109375,0.0002441406
1159,0.1845703125,0.0090332031,0.1845703125,0.0002441406
1160,0.1899414062,0.0090332031,0.1899414062,0.0002441406
1161,0.1943359375,0.0092773438,0.1943359375,0.0002441406
1162,0.1975097656,0.0090332031,0.1975097656,0.0002441406
1163,0.1994628906,0.0092773438,0.1994628906,0.0000000000
1164,0.2001953125,0.0092773438,0.2001953125,0.0002441406
1165,0.1997070312,0.0090332031,0.1997070312,0.0002441406
1166,0.1982421875,0.0092773438,0.1982421875,0.0000000000
1167,0.1960449219,0.0090332031,0.1960449219,0.0002441406
1168,0.1933593750,0.0090332031,0.1933593750,0.0002441406
1169,0.1906738281,0.0092773438,0.1906738281,0.0002441406
1170,0.1882324219,0.0090332031,0.1882324219,0.0002441406
1171,0.1860351562,0.0092773438,0.1860351562,0.0002441406
1172,0.1840820312,0.0092773438,0.1840820312,0.0002441406
1173,0.1823730469,0.0090332031,0.1823730469,0.0000000000
1174,0.1811523438,0.0092773438,0.1811523438,0.0002441406
1175,0.1806640625,0.0090332031,0.1806640625,0.0002441406
1176,0.1811523438,0.0090332031,0.1811523438,0.0000000000
1177,0.1826171875,0.0092773438,0.1826171875,0.0002441406
1178,0.1850585938,0.0090332031,0.1850585938,0.0002441406
1179,0.1882324219,0.0092773438,0.1882324219,0.0002441406
1180,0.1918945312,0.0092773438,0.1918945312,0.0002441406
1181,0.1958007812,0.0090332031,0.1958007812,0.0002441406
1182,0.1994628906,0.0092773438,0.1994628906,0.0002441406
1183,0.2023925781,0.0090332031,0.2023925781,0.0002441406
1184,0.2043457031,0.0090332031,0.2043457031,0.0002441406
1185,0.2050781250,0.0092773438,0.2050781250,0.0000000000
1186,0.2043457031,0.0090332031,0.2043457031,0.0002441406
1187,0.2019042969,0.0092773438,0.2019042969,0.0002441406
1188,0.1977539062,0.0092773438,0.1977539062,0.0000000000
1189,0.1921386719,0.0090332031,0.1921386719,0.0002441406
1190,0.1855468750,0.0092773438,0.1855468750,0.0002441406
1191,0.1787109375,0.0090332031,0.1787109375,0.0002441406
1192,0.1726074219,0.0090332031,0.1726074219,0.0002441406
1193,0.1679687500,0.0092773438,0.1679687500,0.0002441406
1194,0.1655273438,0.0090332031,0.1655273438,0.0002441406
1195,0.1660156250,0.0092773438,0.1660156250,0.0000000000
1196,0.1696777344,0.0092773438,0.1696777344,0.0002441406
1197,0.1762695312,0.0090332031,0.1762695312,0.0002441406
1198,0.1853027344,0.0092773438,0.1853027344,0.0000000000
1199,0.1962890625,0.0090332031,0.1962890625,0.0002441406
1200,0.2087402344,0.0090332031,0.2087402344,0.0002441406
1201,0.2216796875,0.0092773438,0.2216796875,0.0002441406
1202,0.2338867188,0.0090332031,0.2338867188,0.0002441406
1203,0.2441406250,0.0092773438,0.2441406250,0.0002441406
1204,0.2514648438,0.0092773438,0.2514648438,0.0002441406
1205,0.2551269531,0.0090332031,0.2551269531,0.0002441406
1206,0.2548828125,0.0092773438,0.2548828125,0.0002441406
1207,0.2507324219,0.0090332031,0.2507324219,0.0000000000
1208,0.2426757812,0.0090332031,0.2426757812,0.0002441406
1209,0.2309570312,0.0092773438,0.2309570312,0.0002441406
1210,0.2160644531,0.0090332031,0.2160644531,0.0000000000
1211,0.1989746094,0.0092773438,0.1989746094,0.0002441406
1212,0.1809082031,0.0092773438,0.1809082031,0.0002441406
1213,0.1633300781,0.0090332031,0.1633300781,0.0002441406
1214,0.1477050781,0.0092773438,0.1477050781,0.0002441406
1215,0.1352539062,0.0090332031,0.1352539062,0.0002441406
1216,0.1267089844,0.0090332031,0.1267089844,0.0002441406
1217,0.1225585938,0.0092773438,0.1225585938,0.0000000000
1218,0.1230468750,0.0090332031,0.1230468750,0.0002441406
1219,0.1279296875,0.0092773438,0.1279296875,0.0002441406
1220,0.1367187500,0.0092773438,0.1367187500,0.0000000000
1221,0.1486816406,0.0090332031,0.1486816406,0.0002441406
1222,0.1630859375,0.0092773438,0.1630859375,0.0002441406
1223,0.1791992188,0.0090332031,0.1791992188,0.0002441406
1224,0.1960449219,0.0090332031,0.1960449219,0.0002441406
1225,0.2126464844,0.0092773438,0.2126464844,0.0002441406
1226,0.2280273438,0.0090332031,0.2280273438,0.0002441406
1227,0.2412109375,0.0092773438,0.2412109375,0.0002441406
1228,0.2514648438,0.0092773438,0.2514648438,0.0002441406
1229,0.2583007812,0.0090332031,0.2583007812,0.0000000000
1230,0.2614746094,0.0092773438,0.2614746094,0.0002441406
1231,0.2607421875,0.0090332031,0.2607421875,0.0002441406
1232,0.2561035156,0.0090332031,0.2561035156,0.0000000000
1233,0.2475585938,0.0092773438,0.2475585938,0.0002441406
1234,0.2355957031,0.0090332031,0.2355957031,0.0002441406
1235,0.2207031250,0.0092773438,0.2207031250,0.0002441406
1236,0.2038574219,0.0092773438,0.2038574219,0.0002441406
1237,0.1862792969,0.0090332031,0.1862792969,0.0002441406
1238,0.1694335938,0.0092773438,0.1694335938,0.0002441406
1239,0.1547851562,0.0090332031,0.1547851562,0.0000000000
1240,0.1435546875,0.0090332031,0.1435546875,0.0002441406
1241,0.1367187500,0.0092773438,0.1367187500,0.0002441406
1242,0.1350097656,0.0090332031,0.1350097656,0.0000000000
1243,0.1386718750,0.0092773438,0.1386718750,0.0002441406
1244,0.1474609375,0.0092773438,0.1474609375,0.0002441406
1245,0.1606445312,0.0090332031,0.1606445312,0.0002441406
1246,0.1772460938,0.0092773438,0.1772460938,0.0002441406
1247,0.1960449219,0.0090332031,0.1960449219,0.0002441406
1248,0.2155761719,0.0090332031,0.2155761719,0.0002441406
1249,0.2343750000,0.0092773438,0.2343750000,0.0002441406
1250,0.2509765625,0.0090332031,0.2509765625,0.0002441406
1251,0.2639160156,0.0092773438,0.2639160156,0.0000000000
1252,0.2719726562,0.0092773438,0.2719726562,0.0002441406
1253,0.2744140625,0.0090332031,0.2744140625,0.0002441406
1254,0.2709960938,0.0092773438,0.2709960938,0.0000000000
1255,0.2619628906,0.0090332031,0.2619628906,0.0002441406
1256,0.2480468750,0.0090332031,0.2480468750,0.0002441406
1257,0.2304687500,0.0092773438,0.2304687500,0.0002441406
1258,0.2106933594,0.0090332031,0.2106933594,0.0002441406
1259,0.1901855469,0.0092773438,0.1901855469,0.0002441406
1260,0.1706542969,0.0092773438,0.1706542969,0.0002441406
1261,0.1535644531,0.0090332031,0.1535644531,0.0000000000
1262,0.1401367188,0.0092773438,0.1401367188,0.0002441406
1263,0.1313476562,0.0090332031,0.1313476562,0.0002441406
1264,0.1279296875,0.0090332031,0.1279296875,0.0000000000
1265,0.1301269531,0.0092773438,0.1301269531,0.0002441406
1266,0.1376953125,0.0090332031,0.1376953125,0.0002441406
1267,0.1501464844,0.0092773438,0.1501464844,0.0002441406
1268,0.1665039062,0.0092773438,0.1665039062,0.0002441406
1269,0.1857910156,0.0090332031,0.1857910156,0.0002441406
1270,0.2067871094,0.0092773438,0.2067871094,0.0002441406
1271,0.2282714844,0.0090332031,0.2282714844,0.0002441406
1272,0.2490234375,0.0090332031,0.2490234375,0.0002441406
1273,0.2680664062,0.0092773438,0.2680664062,0.0000000000
1274,0.2844238281,0.0090332031,0.2844238281,0.0002441406
1275,0.2968750000,0.0092773438,0.2968750000,0.0002441406
1276,0.3044433594,0.0092773438,0.3044433594,0.0000000000
1277,0.3066406250,0.0090332031,0.3066406250,0.0002441406
1278,0.3034667969,0.0092773438,0.3034667969,0.0002441406
1279,0.2949218750,0.0090332031,0.2949218750,0.0002441406
1280,0.2812500000,0.0090332031,0.2812500000,0.0002441406
1281,0.2629394531,0.0092773438,0.2629394531,0.0002441406
1282,0.2407226562,0.0090332031,0.2407226562,0.0002441406
1283,0.2155761719,0.0092773438,0.2155761719,0.0000000000
1284,0.1887207031,0.0092773438,0.1887207031,0.0002441406
1285,0.1613769531,0.0090332031,0.1613769531,0.0002441406
1286,0.1350097656,0.0092773438,0.1350097656,0.0000000000
1287,0.1110839844,0.0090332031,0.1110839844,0.0002441406
1288,0.0908203125,0.0090332031,0.0908203125,0.0002441406
1289,0.0756835938,0.0092773438,0.0756835938,0.0002441406
1290,0.0666503906,0.0090332031,0.0666503906,0.0002441406
1291,0.0642089844,0.0092773438,0.0642089844,0.0002441406
1292,0.0683593750,0.0092773438,0.0683593750,0.0002441406
1293,0.0788574219,0.0090332031,0.0788574219,0.0002441406
1294,0.0949707031,0.0092773438,0.0949707031,0.0002441406
1295,0.1157226562,0.0090332031,0.1157226562,0.0000000000
1296,0.1398925781,0.0090332031,0.1398925781,0.0002441406
1297,0.1657714844,0.0092773438,0.1657714844,0.0002441406
1298,0.1916503906,0.0090332031,0.1916503906,0.0000000000
1299,0.2158203125,0.0092773438,0.2158203125,0.0002441406
1300,0.2368164062,0.0092773438,0.2368164062,0.0002441406
1301,0.2534179688,0.0090332031,0.2534179688,0.0002441406
1302,0.2648925781,0.0092773438,0.2648925781,0.0002441406
1303,0.2709960938,0.0090332031,0.2709960938,0.0002441406
1304,0.2719726562,0.0090332031,0.2719726562,0.0002441406
1305,0.2680664062,0.0092773438,0.2680664062,0.0000000000
1306,0.2600097656,0.0090332031,0.2600097656,0.0002441406
1307,0.2485351562,0.0092773438,0.2485351562,0.0002441406
1308,0.2346191406,0.0092773438,0.2346191406,0.0000000000
1309,0.2194824219,0.0090332031,0.2194824219,0.0002441406
1310,0.2043457031,0.0092773438,0.2043457031,0.0002441406
1311,0.1904296875,0.0090332031,0.1904296875,0.0002441406
1312,0.1787109375,0.0090332031,0.1787109375,0.0002441406
1313,0.1699218750,0.0092773438,0.1699218750,0.0002441406
1314,0.1645507812,0.0090332031,0.1645507812,0.0002441406
1315,0.1628417969,0.0092773438,0.1628417969,0.0002441406
1316,0.1647949219,0.0092773438,0.1647949219,0.0002441406
1317,0.1701660156,0.0090332031,0.1701660156,0.0000000000
1318,0.1784667969,0.0092773438,0.1784667969,0.0002441406
1319,0.1889648438,0.0090332031,0.1889648438,0.0002441406
1320,0.2009277344,0.0090332031,0.2009277344,0.0000000000
1321,0.2131347656,0.0092773438,0.2131347656,0.0002441406
1322,0.2243652344,0.0090332031,0.2243652344,0.0002441406
1323,0.2336425781,0.0092773438,0.2336425781,0.0002441406
1324,0.2402343750,0.0092773438,0.2402343750,0.0002441406
1325,0.2436523438,0.0090332031,0.2436523438,0.0002441406
1326,0.2436523438,0.0092773438,0.2436523438,0.0002441406
1327,0.2404785156,0.0090332031,0.2404785156,0.0000000000
1328,0.2346191406,0.0090332031,0.2346191406,0.0002441406
1329,0.2265625000,0.0092773438,0.2265625000,0.0002441406
1330,0.2170410156,0.0090332031,0.2170410156,0.0000000000
1331,0.2067871094,0.0092773438,0.2067871094,0.0002441406
1332,0.1965332031,0.0092773438,0.1965332031,0.0002441406
1333,0.1870117188,0.0090332031,0.1870117188,0.0002441406
1334,0.1789550781,0.0092773438,0.1789550781,0.0002441406
1335,0.1730957031,0.0090332031,0.1730957031,0.0002441406
1336,0.1699218750,0.0090332031,0.1699218750,0.0002441406
1337,0.1696777344,0.0092773438,0.1696777344,0.0002441406
1338,0.1721191406,0.0090332031,0.1721191406,0.0002441406
1339,0.1770019531,0.0092773438,0.1770019531,0.0000000000
1340,0.1840820312,0.0092773438,0.1840820312,0.0002441406
1341,0.1931152344,0.0090332031,0.1931152344,0.0002441406
1342,0.2038574219,0.0092773438,0.2038574219,0.0000000000
1343,0.2160644531,0.0090332031,0.2160644531,0.0002441406
1344,0.2292480469,0.0090332031,0.2292480469,0.0002441406
1345,0.2426757812,0.0092773438,0.2426757812,0.0002441406
1346,0.2553710938,0.0090332031,0.2553710938,0.0002441406
1347,0.2663574219,0.0092773438,0.2663574219,0.0002441406
1348,0.2746582031,0.0092773438,0.2746582031,0.0002441406
1349,0.2797851562,0.0090332031,0.2797851562,0.0000000000
1350,0.2814941406,0.0092773438,0.2814941406,0.0002441406
