filter_name,type,structure,cutoff,order,signal,MAE
cheby1,q24,TDF2,1000,6,impulse,5.97293312e-01
cheby1,q24,TDF2,1000,6,rand,2.04548378e-01
cheby1,q12,TDF2,1000,6,impulse,4.98266983e-04
cheby1,q12,TDF2,1000,6,rand,8.10094759e-02
cheby1,q24,DF1,2000,6,impulse,8.96642184e-03
cheby1,q24,DF1,2000,6,rand,1.53490065e-03
cheby1,q12,DF1,2000,6,impulse,4.99613672e-04
cheby1,q12,DF1,2000,6,rand,9.91069349e-02
cheby1,q24,DF2,2000,6,impulse,1.67371024e-03
cheby1,q24,DF2,2000,6,rand,1.34863736e-01
cheby1,q12,DF2,2000,6,impulse,4.99613672e-04
cheby1,q12,DF2,2000,6,rand,1.32333523e-01
cheby1,q24,TDF2,2000,6,impulse,8.96642184e-03
cheby1,q24,TDF2,2000,6,rand,1.86968966e-03
cheby1,q12,TDF2,2000,6,impulse,4.99613672e-04
cheby1,q12,TDF2,2000,6,rand,7.44823762e-02
cheby1,q24,DF1,5000,6,impulse,4.23313111e-05
cheby1,q24,DF1,5000,6,rand,1.11877479e-05
cheby1,q12,DF1,5000,6,impulse,5.17047366e+00
cheby1,q12,DF1,5000,6,rand,4.91170505e+00
cheby1,q24,DF2,5000,6,impulse,3.10823254e-01
cheby1,q24,DF2,5000,6,rand,2.78550311e-01
cheby1,q12,DF2,5000,6,impulse,1.49315126e-02
cheby1,q12,DF2,5000,6,rand,2.19580525e-01
cheby1,q24,TDF2,5000,6,impulse,4.23313111e-05
cheby1,q24,TDF2,5000,6,rand,1.10992882e-05
cheby1,q12,TDF2,5000,6,impulse,7.98653855e+00
cheby1,q12,TDF2,5000,6,rand,7.52554204e+00
cheby1,q24,DF1,1000,8,impulse,5.85823723e-04
cheby1,q24,DF1,1000,8,rand,4.27982083e-02
cheby1,q12,DF1,1000,8,impulse,5.85823723e-04
cheby1,q12,DF1,1000,8,rand,8.18073139e-02
cheby1,q24,DF2,1000,8,impulse,5.85823551e-04
cheby1,q24,DF2,1000,8,rand,3.84045750e-02
cheby1,q12,DF2,1000,8,impulse,5.85823551e-04
cheby1,q12,DF2,1000,8,rand,3.06127091e-02
cheby1,q24,TDF2,1000,8,impulse,5.85823937e-04
cheby1,q24,TDF2,1000,8,rand,4.90512024e-02
cheby1,q12,TDF2,1000,8,impulse,5.85823937e-04
cheby1,q12,TDF2,1000,8,rand,3.77769158e-02
cheby1,q24,DF1,2000,8,impulse,7.92490449e-01
cheby1,q24,DF1,2000,8,rand,3.28620627e-01
cheby1,q12,DF1,2000,8,impulse,5.87761600e-04
cheby1,q12,DF1,2000,8,rand,7.84519588e-02
cheby1,q24,DF2,2000,8,impulse,5.91564437e-04
cheby1,q24,DF2,2000,8,rand,6.71456895e-02
cheby1,q12,DF2,2000,8,impulse,5.87761600e-04
cheby1,q12,DF2,2000,8,rand,9.01395466e-02
cheby1,q24,TDF2,2000,8,impulse,7.92490449e-01
cheby1,q24,TDF2,2000,8,rand,3.96669717e-01
cheby1,q12,TDF2,2000,8,impulse,5.87761601e-04
cheby1,q12,TDF2,2000,8,rand,8.19684436e-02
cheby1,q24,DF1,5000,8,impulse,5.16606813e-04
cheby1,q24,DF1,5000,8,rand,1.00440488e-04
cheby1,q12,DF1,5000,8,impulse,6.05210827e-04
cheby1,q12,DF1,5000,8,rand,1.77056221e-01
cheby1,q24,DF2,5000,8,impulse,3.41223235e-02
cheby1,q24,DF2,5000,8,rand,2.03098799e-01
cheby1,q12,DF2,5000,8,impulse,6.05210827e-04
cheby1,q12,DF2,5000,8,rand,1.72593262e-01
cheby1,q24,TDF2,5000,8,impulse,5.16606813e-04
cheby1,q24,TDF2,5000,8,rand,1.19809463e-04
cheby1,q12,TDF2,5000,8,impulse,6.05210827e-04
cheby1,q12,TDF2,5000,8,rand,1.86254175e-01
cheby2,q24,DF1,1000,2,impulse,2.99816716e-06
cheby2,q24,DF1,1000,2,rand,8.86065734e-07
cheby2,q12,DF1,1000,2,impulse,9.75337102e-03
cheby2,q12,DF1,1000,2,rand,5.06809023e-03
cheby2,q24,DF2,1000,2,impulse,5.78797903e-08
cheby2,q24,DF2,1000,2,rand,1.36362794e-07
cheby2,q12,DF2,1000,2,impulse,2.44020765e-04
cheby2,q12,DF2,1000,2,rand,2.44948051e-01
cheby2,q24,TDF2,1000,2,impulse,2.99816716e-06
cheby2,q24,TDF2,1000,2,rand,1.09602677e-06
cheby2,q12,TDF2,1000,2,impulse,9.75337102e-03
cheby2,q12,TDF2,1000,2,rand,4.51227049e-03
cheby2,q24,DF1,2000,2,impulse,5.97869167e-07
cheby2,q24,DF1,2000,2,rand,3.56448357e-07
cheby2,q12,DF1,2000,2,impulse,2.43960946e-03
cheby2,q12,DF1,2000,2,rand,1.27054883e-03
cheby2,q24,DF2,2000,2,impulse,5.90098101e-08
cheby2,q24,DF2,2000,2,rand,1.14179223e-07
cheby2,q12,DF2,2000,2,impulse,2.43068642e-04
cheby2,q12,DF2,2000,2,rand,1.20804257e-01
cheby2,q24,TDF2,2000,2,impulse,5.97869167e-07
cheby2,q24,TDF2,2000,2,rand,3.90901586e-07
cheby2,q12,TDF2,2000,2,impulse,2.43960946e-03
cheby2,q12,TDF2,2000,2,rand,1.32652868e-03
cheby2,q24,DF1,5000,2,impulse,1.77735200e-07
cheby2,q24,DF1,5000,2,rand,1.31209866e-07
cheby2,q12,DF1,5000,2,impulse,4.88081065e-04
cheby2,q12,DF1,5000,2,rand,3.69330721e-04
cheby2,q24,DF2,5000,2,impulse,5.92523224e-08
cheby2,q24,DF2,5000,2,rand,8.52857264e-08
cheby2,q12,DF2,5000,2,impulse,1.75462522e-06
cheby2,q12,DF2,5000,2,rand,2.95649771e-04
cheby2,q24,TDF2,5000,2,impulse,1.77735200e-07
cheby2,q24,TDF2,5000,2,rand,1.38576385e-07
cheby2,q12,TDF2,5000,2,impulse,4.88081065e-04
cheby2,q12,TDF2,5000,2,rand,3.35466321e-04
cheby2,q24,DF1,1000,4,impulse,7.34703817e-05
cheby2,q24,DF1,1000,4,rand,2.63850096e-05
cheby2,q12,DF1,1000,4,impulse,3.28694109e-01
cheby2,q12,DF1,1000,4,rand,1.43845821e-01
cheby2,q24,DF2,1000,4,impulse,2.58592872e+01
cheby2,q24,DF2,1000,4,rand,2.36414330e+01
cheby2,q12,DF2,1000,4,impulse,1.62039089e+00
cheby2,q12,DF2,1000,4,rand,5.26466825e+00
cheby2,q24,TDF2,1000,4,impulse,7.34703817e-05
cheby2,q24,TDF2,1000,4,rand,2.75680907e-05
cheby2,q12,TDF2,1000,4,impulse,3.28694109e-01
cheby2,q12,TDF2,1000,4,rand,1.14902467e-01
cheby2,q24,DF1,2000,4,impulse,5.63034801e-06
cheby2,q24,DF1,2000,4,rand,2.43999138e-06
cheby2,q12,DF1,2000,4,impulse,2.03569539e-02
cheby2,q12,DF1,2000,4,rand,1.15523958e-02
cheby2,q24,DF2,2000,4,impulse,3.02203205e-08
cheby2,q24,DF2,2000,4,rand,1.87337208e+01
cheby2,q12,DF2,2000,4,impulse,1.54625333e+00
cheby2,q12,DF2,2000,4,rand,1.64234888e+00
cheby2,q24,TDF2,2000,4,impulse,5.63034801e-06
cheby2,q24,TDF2,2000,4,rand,3.21692113e-06
cheby2,q12,TDF2,2000,4,impulse,2.03569539e-02
cheby2,q12,TDF2,2000,4,rand,1.04829685e-02
cheby2,q24,DF1,5000,4,impulse,2.50655571e-07
cheby2,q24,DF1,5000,4,rand,1.52855090e-07
cheby2,q12,DF1,5000,4,impulse,7.37728140e-04
cheby2,q12,DF1,5000,4,rand,1.04786101e-03
cheby2,q24,DF2,5000,4,impulse,4.19452660e-08
cheby2,q24,DF2,5000,4,rand,9.23471987e-08
cheby2,q12,DF2,5000,4,impulse,2.16215885e-04
cheby2,q12,DF2,5000,4,rand,8.14426201e-02
cheby2,q24,TDF2,5000,4,impulse,2.50655571e-07
cheby2,q24,TDF2,5000,4,rand,2.04335904e-07
cheby2,q12,TDF2,5000,4,impulse,7.37728140e-04
cheby2,q12,TDF2,5000,4,rand,7.38651064e-04
cheby2,q24,DF1,1000,6,impulse,1.85760867e-03
cheby2,q24,DF1,1000,6,rand,6.36111230e-04
cheby2,q12,DF1,1000,6,impulse,4.79709715e+00
cheby2,q12,DF1,1000,6,rand,4.66385339e+00
cheby2,q24,DF2,1000,6,impulse,2.56641672e+01
cheby2,q24,DF2,1000,6,rand,2.47326352e+01
cheby2,q12,DF2,1000,6,impulse,4.80201620e+00
cheby2,q12,DF2,1000,6,rand,4.66396239e+00
cheby2,q24,TDF2,1000,6,impulse,1.85760867e-03
cheby2,q24,TDF2,1000,6,rand,8.55298954e-04
cheby2,q12,TDF2,1000,6,impulse,7.99491727e+00
cheby2,q12,TDF2,1000,6,rand,7.13060180e+00
cheby2,q24,DF1,2000,6,impulse,4.01292707e-05
cheby2,q24,DF1,2000,6,rand,2.49706655e-05
cheby2,q12,DF1,2000,6,impulse,7.21431106e+00
cheby2,q12,DF1,2000,6,rand,6.79655620e+00
cheby2,q24,DF2,2000,6,impulse,2.40682294e+01
cheby2,q24,DF2,2000,6,rand,2.32261655e+01
cheby2,q12,DF2,2000,6,impulse,6.39398797e+00
cheby2,q12,DF2,2000,6,rand,6.13528167e+00
cheby2,q24,TDF2,2000,6,impulse,4.01292707e-05
cheby2,q24,TDF2,2000,6,rand,1.30141176e-05
cheby2,q12,TDF2,2000,6,impulse,7.99552526e+00
cheby2,q12,TDF2,2000,6,rand,5.86840724e+00
cheby2,q24,DF1,5000,6,impulse,2.76896395e-07
cheby2,q24,DF1,5000,6,rand,8.03972005e-07
cheby2,q12,DF1,5000,6,impulse,1.05116203e-03
cheby2,q12,DF1,5000,6,rand,2.87463722e-03
cheby2,q24,DF2,5000,6,impulse,3.97104775e-08
cheby2,q24,DF2,5000,6,rand,2.00679726e-07
cheby2,q12,DF2,5000,6,impulse,8.21128876e-04
cheby2,q12,DF2,5000,6,rand,4.20575402e+00
cheby2,q24,TDF2,5000,6,impulse,2.76896395e-07
cheby2,q24,TDF2,5000,6,rand,6.92248715e-07
cheby2,q12,TDF2,5000,6,impulse,1.05116203e-03
cheby2,q12,TDF2,5000,6,rand,3.28833435e-03
cheby2,q24,DF1,1000,8,impulse,4.93730171e-02
cheby2,q24,DF1,1000,8,rand,2.73205182e-02
cheby2,q12,DF1,1000,8,impulse,7.12243073e+00
cheby2,q12,DF1,1000,8,rand,6.66569494e+00
cheby2,q24,DF2,1000,8,impulse,1.14215654e+02
cheby2,q24,DF2,1000,8,rand,2.49314292e+01
cheby2,q12,DF2,1000,8,impulse,5.47234463e+00
cheby2,q12,DF2,1000,8,rand,5.23315518e+00
cheby2,q24,TDF2,1000,8,impulse,4.93730171e-02
cheby2,q24,TDF2,1000,8,rand,3.51358169e-02
cheby2,q12,TDF2,1000,8,impulse,5.33162233e+00
cheby2,q12,TDF2,1000,8,rand,4.11997792e+00
cheby2,q24,DF1,2000,8,impulse,4.40484814e-04
cheby2,q24,DF1,2000,8,rand,4.41536318e-04
cheby2,q12,DF1,2000,8,impulse,5.42163759e+00
cheby2,q12,DF1,2000,8,rand,5.25645293e+00
cheby2,q24,DF2,2000,8,impulse,1.14808573e+02
cheby2,q24,DF2,2000,8,rand,1.04448347e+02
cheby2,q12,DF2,2000,8,impulse,5.19008434e+00
cheby2,q12,DF2,2000,8,rand,5.12437305e+00
cheby2,q24,TDF2,2000,8,impulse,4.40484814e-04
cheby2,q24,TDF2,2000,8,rand,3.04940892e-04
cheby2,q12,TDF2,2000,8,impulse,5.33195235e+00
cheby2,q12,TDF2,2000,8,rand,4.51592264e+00
cheby2,q24,DF1,5000,8,impulse,3.02686335e-06
cheby2,q24,DF1,5000,8,rand,3.62806204e-06
cheby2,q12,DF1,5000,8,impulse,1.48422268e-02
cheby2,q12,DF1,5000,8,rand,1.55291276e-02
cheby2,q24,DF2,5000,8,impulse,6.69557359e-08
cheby2,q24,DF2,5000,8,rand,7.40297315e+01
cheby2,q12,DF2,5000,8,impulse,6.74737969e+00
cheby2,q12,DF2,5000,8,rand,6.11515805e+00
cheby2,q24,TDF2,5000,8,impulse,3.02686335e-06
cheby2,q24,TDF2,5000,8,rand,4.18941417e-06
cheby2,q12,TDF2,5000,8,impulse,1.48422268e-02
cheby2,q12,TDF2,5000,8,rand,7.63242268e-03
ellip,q24,DF1,1000,2,impulse,3.32388447e-06
ellip,q24,DF1,1000,2,rand,1.65116872e-06
ellip,q12,DF1,1000,2,impulse,1.33950057e-02
ellip,q12,DF1,1000,2,rand,8.61119865e-03
ellip,q24,DF2,1000,2,impulse,2.77373017e-09
ellip,q24,DF2,1000,2,rand,9.88747907e-08
ellip,q12,DF2,1000,2,impulse,1.23239941e-05
ellip,q12,DF2,1000,2,rand,1.06144543e-01
ellip,q24,TDF2,1000,2,impulse,3.32388447e-06
ellip,q24,TDF2,1000,2,rand,1.36671374e-06
ellip,q12,TDF2,1000,2,impulse,1.33950057e-02
ellip,q12,TDF2,1000,2,rand,8.00932388e-03
ellip,q24,DF1,2000,2,impulse,1.83315686e-08
ellip,q24,DF1,2000,2,rand,4.32166903e-07
ellip,q12,DF1,2000,2,impulse,2.93258743e-03
ellip,q12,DF1,2000,2,rand,1.80779106e-03
ellip,q24,DF2,2000,2,impulse,3.62472967e-08
ellip,q24,DF2,2000,2,rand,2.79598226e-07
ellip,q12,DF2,2000,2,impulse,1.47952190e-04
ellip,q12,DF2,2000,2,rand,3.90883719e-02
ellip,q24,TDF2,2000,2,impulse,1.83315686e-08
ellip,q24,TDF2,2000,2,rand,3.77367057e-07
ellip,q12,TDF2,2000,2,impulse,2.93258743e-03
ellip,q12,TDF2,2000,2,rand,1.58944493e-03
ellip,q24,DF1,5000,2,impulse,1.78431585e-07
ellip,q24,DF1,5000,2,rand,9.59896726e-08
ellip,q12,DF1,5000,2,impulse,4.88833127e-04
ellip,q12,DF1,5000,2,rand,5.35198826e-04
ellip,q24,DF2,5000,2,impulse,6.19555885e-10
ellip,q24,DF2,5000,2,rand,7.83230943e-08
ellip,q12,DF2,5000,2,impulse,1.32912310e-06
ellip,q12,DF2,5000,2,rand,4.61345737e-04
ellip,q24,TDF2,5000,2,impulse,1.78431585e-07
ellip,q24,TDF2,5000,2,rand,1.07874931e-07
ellip,q12,TDF2,5000,2,impulse,4.88833127e-04
ellip,q12,TDF2,5000,2,rand,4.78280570e-04
ellip,q24,DF1,1000,4,impulse,7.25305538e-04
ellip,q24,DF1,1000,4,rand,2.02464437e-04
ellip,q12,DF1,1000,4,impulse,4.21589210e+00
ellip,q12,DF1,1000,4,rand,1.73897676e+00
ellip,q24,DF2,1000,4,impulse,5.44621720e-02
ellip,q24,DF2,1000,4,rand,1.24214913e+00
ellip,q12,DF2,1000,4,impulse,1.24787046e-02
ellip,q12,DF2,1000,4,rand,4.05946983e+00
ellip,q24,TDF2,1000,4,impulse,7.25305538e-04
ellip,q24,TDF2,1000,4,rand,1.83748635e-04
